472.509 	260.013 	2.311e+21 	3.37648e+21 	0 	2.73793e+20 	3.68714e+19 	1 	0 	0 	1 	0.7 	0 	0 	
478.202 	260.013 	2.36736e+21 	3.45883e+21 	0 	2.8047e+20 	3.77707e+19 	1 	0 	0 	1 	0.7 	0 	0 	
483.895 	260.013 	2.4244e+21 	3.54217e+21 	0 	2.87228e+20 	3.86808e+19 	1 	0 	0 	1 	0.7 	0 	0 	
489.587 	260.013 	2.48212e+21 	3.6265e+21 	0 	2.94067e+20 	3.96017e+19 	1 	0 	0 	1 	0.7 	0 	0 	
495.28 	260.013 	2.54052e+21 	3.71183e+21 	0 	3.00986e+20 	4.05335e+19 	1 	0 	0 	1 	0.7 	0 	0 	
500.973 	260.013 	2.5996e+21 	3.79815e+21 	0 	3.07985e+20 	4.14761e+19 	1 	0 	0 	1 	0.7 	0 	0 	
506.666 	260.013 	2.65936e+21 	3.88546e+21 	0 	3.15065e+20 	4.24295e+19 	1 	0 	0 	1 	0.7 	0 	0 	
512.359 	260.013 	2.7198e+21 	3.97376e+21 	0 	3.22225e+20 	4.33938e+19 	1 	0 	0 	1 	0.7 	0 	0 	
518.052 	260.013 	2.78091e+21 	4.06305e+21 	0 	3.29466e+20 	4.43689e+19 	1 	0 	0 	1 	0.7 	0 	0 	
523.745 	260.013 	2.84271e+21 	4.15334e+21 	0 	3.36787e+20 	4.53548e+19 	1 	0 	0 	1 	0.7 	0 	0 	
529.438 	260.013 	2.90519e+21 	4.24462e+21 	0 	3.44189e+20 	4.63516e+19 	1 	0 	0 	1 	0.7 	0 	0 	
535.131 	260.013 	2.96834e+21 	4.33689e+21 	0 	3.51671e+20 	4.73592e+19 	1 	0 	0 	1 	0.7 	0 	0 	
540.823 	260.013 	3.03217e+21 	4.43015e+21 	0 	3.59233e+20 	4.83776e+19 	1 	0 	0 	1 	0.7 	0 	0 	
546.516 	260.013 	3.09668e+21 	4.5244e+21 	0 	3.66876e+20 	4.94069e+19 	1 	0 	0 	1 	0.7 	0 	0 	
552.209 	260.013 	3.16187e+21 	4.61965e+21 	0 	3.746e+20 	5.0447e+19 	1 	0 	0 	1 	0.7 	0 	0 	
557.902 	260.013 	3.22774e+21 	4.71589e+21 	0 	3.82404e+20 	5.14979e+19 	1 	0 	0 	1 	0.7 	0 	0 	
563.595 	260.013 	3.29429e+21 	4.81312e+21 	0 	3.90288e+20 	5.25597e+19 	1 	0 	0 	1 	0.7 	0 	0 	
569.288 	260.013 	3.36152e+21 	4.91135e+21 	0 	3.98253e+20 	5.36323e+19 	1 	0 	0 	1 	0.7 	0 	0 	
